Id_SNVeg,n_total,n_sig,prop_sig,parque,escala,mes,variable
SMedMarF,1749,0,0,ordesa,1,5,spei
Shrub,7687,0,0,ordesa,1,5,spei
TempDecF,20584,0,0,ordesa,1,5,spei
WaterSurf,20,0,0,ordesa,1,5,spei
AlpConF,28021,0,0,ordesa,1,6,spei
AlpScrGr,100196,0,0,ordesa,1,6,spei
ArtSurf,26,0,0,ordesa,1,6,spei
Grass,21222,0,0,ordesa,1,6,spei
HydroRipVeg,204,0,0,ordesa,1,6,spei
MedSclF,4300,0,0,ordesa,1,6,spei
RipF,866,0,0,ordesa,1,6,spei
RockScreeVeg,8611,0,0,ordesa,1,6,spei
SMedMarF,1746,0,0,ordesa,1,6,spei
Shrub,7723,0,0,ordesa,1,6,spei
TempDecF,20580,0,0,ordesa,1,6,spei
WaterSurf,20,0,0,ordesa,1,6,spei
AlpConF,28948,0,0,ordesa,1,7,spei
AlpScrGr,104562,0,0,ordesa,1,7,spei
ArtSurf,26,0,0,ordesa,1,7,spei
Grass,21263,0,0,ordesa,1,7,spei
HydroRipVeg,233,0,0,ordesa,1,7,spei
MedSclF,4301,0,0,ordesa,1,7,spei
RipF,874,0,0,ordesa,1,7,spei
RockScreeVeg,9898,0,0,ordesa,1,7,spei
SMedMarF,1812,0,0,ordesa,1,7,spei
Shrub,7815,0,0,ordesa,1,7,spei
TempDecF,21294,0,0,ordesa,1,7,spei
WaterSurf,20,0,0,ordesa,1,7,spei
AlpConF,28937,0,0,ordesa,1,8,spei
AlpScrGr,105460,0,0,ordesa,1,8,spei
ArtSurf,26,0,0,ordesa,1,8,spei
Grass,21263,0,0,ordesa,1,8,spei
HydroRipVeg,263,0,0,ordesa,1,8,spei
MedSclF,4300,0,0,ordesa,1,8,spei
RipF,874,0,0,ordesa,1,8,spei
RockScreeVeg,11894,0,0,ordesa,1,8,spei
SMedMarF,1810,0,0,ordesa,1,8,spei
Shrub,7807,0,0,ordesa,1,8,spei
TempDecF,21266,0,0,ordesa,1,8,spei
WaterSurf,115,0,0,ordesa,1,8,spei
AlpConF,28538,0,0,ordesa,1,9,spei
AlpScrGr,105989,0,0,ordesa,1,9,spei
ArtSurf,26,0,0,ordesa,1,9,spei
Grass,21263,0,0,ordesa,1,9,spei
HydroRipVeg,269,0,0,ordesa,1,9,spei
MedSclF,4283,0,0,ordesa,1,9,spei
RipF,870,0,0,ordesa,1,9,spei
RockScreeVeg,11933,0,0,ordesa,1,9,spei
SMedMarF,1757,0,0,ordesa,1,9,spei
Shrub,7719,0,0,ordesa,1,9,spei
TempDecF,20868,0,0,ordesa,1,9,spei
WaterSurf,89,0,0,ordesa,1,9,spei
AlpConF,27643,0,0,ordesa,1,10,spei
AlpScrGr,101108,0,0,ordesa,1,10,spei
ArtSurf,26,0,0,ordesa,1,10,spei
Grass,21225,0,0,ordesa,1,10,spei
HydroRipVeg,204,0,0,ordesa,1,10,spei
MedSclF,4251,0,0,ordesa,1,10,spei
RipF,860,0,0,ordesa,1,10,spei
RockScreeVeg,8838,0,0,ordesa,1,10,spei
SMedMarF,1672,0,0,ordesa,1,10,spei
Shrub,7599,0,0,ordesa,1,10,spei
TempDecF,20208,0,0,ordesa,1,10,spei
WaterSurf,20,0,0,ordesa,1,10,spei
AlpConF,27604,0,0,ordesa,1,11,spei
AlpScrGr,100246,0,0,ordesa,1,11,spei
ArtSurf,26,0,0,ordesa,1,11,spei
BareArea,2,0,0,ordesa,1,11,spei
Grass,21211,0,0,ordesa,1,11,spei
HydroRipVeg,204,0,0,ordesa,1,11,spei
MedSclF,4249,0,0,ordesa,1,11,spei
RipF,860,0,0,ordesa,1,11,spei
RockScreeVeg,8684,0,0,ordesa,1,11,spei
SMedMarF,1645,0,0,ordesa,1,11,spei
Shrub,7577,0,0,ordesa,1,11,spei
TempDecF,20167,0,0,ordesa,1,11,spei
WaterSurf,20,0,0,ordesa,1,11,spei
AlpConF,27351,0,0,ordesa,1,12,spei
AlpScrGr,100116,0,0,ordesa,1,12,spei
ArtSurf,26,0,0,ordesa,1,12,spei
Grass,21210,0,0,ordesa,1,12,spei
HydroRipVeg,204,0,0,ordesa,1,12,spei
MedSclF,4190,0,0,ordesa,1,12,spei
RipF,854,0,0,ordesa,1,12,spei
RockScreeVeg,8603,0,0,ordesa,1,12,spei
SMedMarF,1625,0,0,ordesa,1,12,spei
Shrub,7507,0,0,ordesa,1,12,spei
TempDecF,19766,0,0,ordesa,1,12,spei
WaterSurf,20,0,0,ordesa,1,12,spei
AlpConF,27586,0,0,ordesa,3,1,spei
AlpScrGr,100409,0,0,ordesa,3,1,spei
ArtSurf,26,0,0,ordesa,3,1,spei
BareArea,3,0,0,ordesa,3,1,spei
Grass,21218,0,0,ordesa,3,1,spei
HydroRipVeg,204,0,0,ordesa,3,1,spei
MedSclF,4221,0,0,ordesa,3,1,spei
RipF,860,0,0,ordesa,3,1,spei
RockScreeVeg,8877,0,0,ordesa,3,1,spei
SMedMarF,1656,0,0,ordesa,3,1,spei
Shrub,7570,0,0,ordesa,3,1,spei
TempDecF,20036,0,0,ordesa,3,1,spei
WaterSurf,20,0,0,ordesa,3,1,spei
AlpConF,27603,0,0,ordesa,3,2,spei
AlpScrGr,102461,1,0,ordesa,3,2,spei
ArtSurf,26,0,0,ordesa,3,2,spei
BareArea,222,0,0,ordesa,3,2,spei
Grass,21222,0,0,ordesa,3,2,spei
HydroRipVeg,214,0,0,ordesa,3,2,spei
MedSclF,4236,0,0,ordesa,3,2,spei
RipF,860,0,0,ordesa,3,2,spei
RockScreeVeg,13604,0,0,ordesa,3,2,spei
SMedMarF,1671,0,0,ordesa,3,2,spei
Shrub,7575,0,0,ordesa,3,2,spei
TempDecF,20084,0,0,ordesa,3,2,spei
WaterSurf,71,0,0,ordesa,3,2,spei
AlpConF,27618,130,0.47,ordesa,3,3,spei
AlpScrGr,101988,792,0.78,ordesa,3,3,spei
ArtSurf,26,0,0,ordesa,3,3,spei
BareArea,547,0,0,ordesa,3,3,spei
Grass,21222,40,0.19,ordesa,3,3,spei
HydroRipVeg,207,0,0,ordesa,3,3,spei
MedSclF,4251,55,1.29,ordesa,3,3,spei
RipF,860,0,0,ordesa,3,3,spei
RockScreeVeg,12284,351,2.86,ordesa,3,3,spei
SMedMarF,1671,20,1.2,ordesa,3,3,spei
Shrub,7598,55,0.72,ordesa,3,3,spei
TempDecF,20202,83,0.41,ordesa,3,3,spei
WaterSurf,35,0,0,ordesa,3,3,spei
AlpConF,27612,12,0.04,ordesa,3,4,spei
AlpScrGr,100142,0,0,ordesa,3,4,spei
ArtSurf,26,0,0,ordesa,3,4,spei
Grass,21220,0,0,ordesa,3,4,spei
HydroRipVeg,204,0,0,ordesa,3,4,spei
MedSclF,4251,3,0.07,ordesa,3,4,spei
RipF,860,0,0,ordesa,3,4,spei
RockScreeVeg,8608,0,0,ordesa,3,4,spei
SMedMarF,1671,0,0,ordesa,3,4,spei
Shrub,7601,0,0,ordesa,3,4,spei
TempDecF,20198,16,0.08,ordesa,3,4,spei
WaterSurf,20,0,0,ordesa,3,4,spei
AlpConF,28066,41,0.15,ordesa,3,5,spei
AlpScrGr,98778,8,0.01,ordesa,3,5,spei
ArtSurf,26,0,0,ordesa,3,5,spei
Grass,21196,1,0,ordesa,3,5,spei
HydroRipVeg,154,0,0,ordesa,3,5,spei
MedSclF,4268,5,0.12,ordesa,3,5,spei
RipF,865,0,0,ordesa,3,5,spei
RockScreeVeg,8460,3,0.04,ordesa,3,5,spei
SMedMarF,1749,12,0.69,ordesa,3,5,spei
Shrub,7687,5,0.07,ordesa,3,5,spei
TempDecF,20584,11,0.05,ordesa,3,5,spei
WaterSurf,20,1,5,ordesa,3,5,spei
AlpConF,28021,0,0,ordesa,3,6,spei
AlpScrGr,100196,0,0,ordesa,3,6,spei
ArtSurf,26,0,0,ordesa,3,6,spei
Grass,21222,0,0,ordesa,3,6,spei
HydroRipVeg,204,0,0,ordesa,3,6,spei
MedSclF,4300,0,0,ordesa,3,6,spei
RipF,866,0,0,ordesa,3,6,spei
RockScreeVeg,8611,0,0,ordesa,3,6,spei
SMedMarF,1746,0,0,ordesa,3,6,spei
Shrub,7723,0,0,ordesa,3,6,spei
TempDecF,20580,0,0,ordesa,3,6,spei
WaterSurf,20,0,0,ordesa,3,6,spei
AlpConF,28948,0,0,ordesa,3,7,spei
AlpScrGr,104562,0,0,ordesa,3,7,spei
ArtSurf,26,0,0,ordesa,3,7,spei
Grass,21263,0,0,ordesa,3,7,spei
HydroRipVeg,233,0,0,ordesa,3,7,spei
MedSclF,4301,0,0,ordesa,3,7,spei
RipF,874,0,0,ordesa,3,7,spei
RockScreeVeg,9898,0,0,ordesa,3,7,spei
SMedMarF,1812,0,0,ordesa,3,7,spei
Shrub,7815,0,0,ordesa,3,7,spei
TempDecF,21294,0,0,ordesa,3,7,spei
WaterSurf,20,0,0,ordesa,3,7,spei
AlpConF,28937,3403,11.76,ordesa,3,8,spei
AlpScrGr,105460,39424,37.38,ordesa,3,8,spei
ArtSurf,26,10,38.46,ordesa,3,8,spei
Grass,21263,14730,69.28,ordesa,3,8,spei
HydroRipVeg,263,6,2.28,ordesa,3,8,spei
MedSclF,4300,544,12.65,ordesa,3,8,spei
RipF,874,39,4.46,ordesa,3,8,spei
RockScreeVeg,11894,822,6.91,ordesa,3,8,spei
SMedMarF,1810,230,12.71,ordesa,3,8,spei
Shrub,7807,2728,34.94,ordesa,3,8,spei
TempDecF,21266,1767,8.31,ordesa,3,8,spei
WaterSurf,115,0,0,ordesa,3,8,spei
AlpConF,28538,446,1.56,ordesa,3,9,spei
AlpScrGr,105989,9229,8.71,ordesa,3,9,spei
ArtSurf,26,6,23.08,ordesa,3,9,spei
Grass,21263,3972,18.68,ordesa,3,9,spei
HydroRipVeg,269,2,0.74,ordesa,3,9,spei
MedSclF,4283,63,1.47,ordesa,3,9,spei
RipF,870,7,0.8,ordesa,3,9,spei
RockScreeVeg,11933,113,0.95,ordesa,3,9,spei
SMedMarF,1757,6,0.34,ordesa,3,9,spei
Shrub,7719,1000,12.96,ordesa,3,9,spei
TempDecF,20868,158,0.76,ordesa,3,9,spei
WaterSurf,89,0,0,ordesa,3,9,spei
AlpConF,27643,0,0,ordesa,3,10,spei
AlpScrGr,101108,0,0,ordesa,3,10,spei
ArtSurf,26,0,0,ordesa,3,10,spei
Grass,21225,0,0,ordesa,3,10,spei
HydroRipVeg,204,0,0,ordesa,3,10,spei
MedSclF,4251,0,0,ordesa,3,10,spei
RipF,860,0,0,ordesa,3,10,spei
RockScreeVeg,8838,0,0,ordesa,3,10,spei
SMedMarF,1672,0,0,ordesa,3,10,spei
Shrub,7599,0,0,ordesa,3,10,spei
TempDecF,20208,0,0,ordesa,3,10,spei
WaterSurf,20,0,0,ordesa,3,10,spei
AlpConF,27604,0,0,ordesa,3,11,spei
AlpScrGr,100246,0,0,ordesa,3,11,spei
ArtSurf,26,0,0,ordesa,3,11,spei
BareArea,2,0,0,ordesa,3,11,spei
Grass,21211,0,0,ordesa,3,11,spei
HydroRipVeg,204,0,0,ordesa,3,11,spei
MedSclF,4249,0,0,ordesa,3,11,spei
RipF,860,0,0,ordesa,3,11,spei
RockScreeVeg,8684,0,0,ordesa,3,11,spei
SMedMarF,1645,0,0,ordesa,3,11,spei
Shrub,7577,0,0,ordesa,3,11,spei
TempDecF,20167,0,0,ordesa,3,11,spei
WaterSurf,20,0,0,ordesa,3,11,spei
AlpConF,27351,0,0,ordesa,3,12,spei
AlpScrGr,100116,0,0,ordesa,3,12,spei
ArtSurf,26,0,0,ordesa,3,12,spei
Grass,21210,0,0,ordesa,3,12,spei
HydroRipVeg,204,0,0,ordesa,3,12,spei
MedSclF,4190,0,0,ordesa,3,12,spei
RipF,854,0,0,ordesa,3,12,spei
RockScreeVeg,8603,0,0,ordesa,3,12,spei
SMedMarF,1625,0,0,ordesa,3,12,spei
Shrub,7507,0,0,ordesa,3,12,spei
TempDecF,19766,0,0,ordesa,3,12,spei
WaterSurf,20,0,0,ordesa,3,12,spei
AlpConF,27586,0,0,ordesa,6,1,spei
AlpScrGr,100409,0,0,ordesa,6,1,spei
ArtSurf,26,0,0,ordesa,6,1,spei
BareArea,3,0,0,ordesa,6,1,spei
Grass,21218,0,0,ordesa,6,1,spei
HydroRipVeg,204,0,0,ordesa,6,1,spei
MedSclF,4221,0,0,ordesa,6,1,spei
RipF,860,0,0,ordesa,6,1,spei
RockScreeVeg,8877,0,0,ordesa,6,1,spei
SMedMarF,1656,0,0,ordesa,6,1,spei
Shrub,7570,0,0,ordesa,6,1,spei
TempDecF,20036,0,0,ordesa,6,1,spei
WaterSurf,20,0,0,ordesa,6,1,spei
AlpConF,27603,0,0,ordesa,6,2,spei
AlpScrGr,102461,0,0,ordesa,6,2,spei
ArtSurf,26,0,0,ordesa,6,2,spei
BareArea,222,0,0,ordesa,6,2,spei
Grass,21222,0,0,ordesa,6,2,spei
HydroRipVeg,214,0,0,ordesa,6,2,spei
MedSclF,4236,0,0,ordesa,6,2,spei
RipF,860,0,0,ordesa,6,2,spei
RockScreeVeg,13604,0,0,ordesa,6,2,spei
SMedMarF,1671,0,0,ordesa,6,2,spei
Shrub,7575,0,0,ordesa,6,2,spei
TempDecF,20084,0,0,ordesa,6,2,spei
WaterSurf,71,0,0,ordesa,6,2,spei
AlpConF,27618,12,0.04,ordesa,6,3,spei
AlpScrGr,101988,35,0.03,ordesa,6,3,spei
ArtSurf,26,0,0,ordesa,6,3,spei
BareArea,547,0,0,ordesa,6,3,spei
Grass,21222,3,0.01,ordesa,6,3,spei
HydroRipVeg,207,0,0,ordesa,6,3,spei
MedSclF,4251,0,0,ordesa,6,3,spei
RipF,860,0,0,ordesa,6,3,spei
RockScreeVeg,12284,11,0.09,ordesa,6,3,spei
SMedMarF,1671,1,0.06,ordesa,6,3,spei
Shrub,7598,5,0.07,ordesa,6,3,spei
TempDecF,20202,5,0.02,ordesa,6,3,spei
WaterSurf,35,0,0,ordesa,6,3,spei
AlpConF,27612,0,0,ordesa,6,4,spei
AlpScrGr,100142,0,0,ordesa,6,4,spei
ArtSurf,26,0,0,ordesa,6,4,spei
Grass,21220,0,0,ordesa,6,4,spei
HydroRipVeg,204,0,0,ordesa,6,4,spei
MedSclF,4251,0,0,ordesa,6,4,spei
RipF,860,0,0,ordesa,6,4,spei
RockScreeVeg,8608,0,0,ordesa,6,4,spei
SMedMarF,1671,0,0,ordesa,6,4,spei
Shrub,7601,0,0,ordesa,6,4,spei
TempDecF,20198,0,0,ordesa,6,4,spei
WaterSurf,20,0,0,ordesa,6,4,spei
AlpConF,28066,3,0.01,ordesa,6,5,spei
AlpScrGr,98778,0,0,ordesa,6,5,spei
ArtSurf,26,0,0,ordesa,6,5,spei
Grass,21196,2,0.01,ordesa,6,5,spei
HydroRipVeg,154,0,0,ordesa,6,5,spei
MedSclF,4268,1,0.02,ordesa,6,5,spei
RipF,865,0,0,ordesa,6,5,spei
RockScreeVeg,8460,0,0,ordesa,6,5,spei
SMedMarF,1749,0,0,ordesa,6,5,spei
Shrub,7687,1,0.01,ordesa,6,5,spei
TempDecF,20584,2,0.01,ordesa,6,5,spei
WaterSurf,20,0,0,ordesa,6,5,spei
AlpConF,28021,0,0,ordesa,6,6,spei
AlpScrGr,100196,29,0.03,ordesa,6,6,spei
ArtSurf,26,0,0,ordesa,6,6,spei
Grass,21222,46,0.22,ordesa,6,6,spei
HydroRipVeg,204,0,0,ordesa,6,6,spei
MedSclF,4300,0,0,ordesa,6,6,spei
RipF,866,0,0,ordesa,6,6,spei
RockScreeVeg,8611,7,0.08,ordesa,6,6,spei
SMedMarF,1746,0,0,ordesa,6,6,spei
Shrub,7723,10,0.13,ordesa,6,6,spei
TempDecF,20580,2,0.01,ordesa,6,6,spei
WaterSurf,20,0,0,ordesa,6,6,spei
AlpConF,28948,17,0.06,ordesa,6,7,spei
AlpScrGr,104562,20,0.02,ordesa,6,7,spei
ArtSurf,26,0,0,ordesa,6,7,spei
Grass,21263,9,0.04,ordesa,6,7,spei
HydroRipVeg,233,0,0,ordesa,6,7,spei
MedSclF,4301,1,0.02,ordesa,6,7,spei
RipF,874,0,0,ordesa,6,7,spei
RockScreeVeg,9898,2,0.02,ordesa,6,7,spei
SMedMarF,1812,0,0,ordesa,6,7,spei
Shrub,7815,3,0.04,ordesa,6,7,spei
TempDecF,21294,4,0.02,ordesa,6,7,spei
WaterSurf,20,0,0,ordesa,6,7,spei
AlpConF,28937,0,0,ordesa,6,8,spei
AlpScrGr,105460,0,0,ordesa,6,8,spei
ArtSurf,26,0,0,ordesa,6,8,spei
Grass,21263,0,0,ordesa,6,8,spei
HydroRipVeg,263,0,0,ordesa,6,8,spei
MedSclF,4300,0,0,ordesa,6,8,spei
RipF,874,0,0,ordesa,6,8,spei
RockScreeVeg,11894,0,0,ordesa,6,8,spei
SMedMarF,1810,0,0,ordesa,6,8,spei
Shrub,7807,0,0,ordesa,6,8,spei
TempDecF,21266,0,0,ordesa,6,8,spei
WaterSurf,115,0,0,ordesa,6,8,spei
AlpConF,28538,117,0.41,ordesa,6,9,spei
AlpScrGr,105989,2327,2.2,ordesa,6,9,spei
ArtSurf,26,3,11.54,ordesa,6,9,spei
Grass,21263,1370,6.44,ordesa,6,9,spei
HydroRipVeg,269,0,0,ordesa,6,9,spei
MedSclF,4283,22,0.51,ordesa,6,9,spei
RipF,870,3,0.34,ordesa,6,9,spei
RockScreeVeg,11933,71,0.59,ordesa,6,9,spei
SMedMarF,1757,0,0,ordesa,6,9,spei
Shrub,7719,250,3.24,ordesa,6,9,spei
TempDecF,20868,67,0.32,ordesa,6,9,spei
WaterSurf,89,0,0,ordesa,6,9,spei
AlpConF,27643,0,0,ordesa,6,10,spei
AlpScrGr,101108,0,0,ordesa,6,10,spei
ArtSurf,26,0,0,ordesa,6,10,spei
Grass,21225,0,0,ordesa,6,10,spei
HydroRipVeg,204,0,0,ordesa,6,10,spei
MedSclF,4251,0,0,ordesa,6,10,spei
RipF,860,0,0,ordesa,6,10,spei
RockScreeVeg,8838,0,0,ordesa,6,10,spei
SMedMarF,1672,0,0,ordesa,6,10,spei
Shrub,7599,0,0,ordesa,6,10,spei
TempDecF,20208,0,0,ordesa,6,10,spei
WaterSurf,20,0,0,ordesa,6,10,spei
AlpConF,27604,0,0,ordesa,6,11,spei
AlpScrGr,100246,0,0,ordesa,6,11,spei
ArtSurf,26,0,0,ordesa,6,11,spei
BareArea,2,0,0,ordesa,6,11,spei
Grass,21211,0,0,ordesa,6,11,spei
HydroRipVeg,204,0,0,ordesa,6,11,spei
MedSclF,4249,0,0,ordesa,6,11,spei
RipF,860,0,0,ordesa,6,11,spei
RockScreeVeg,8684,0,0,ordesa,6,11,spei
SMedMarF,1645,0,0,ordesa,6,11,spei
Shrub,7577,0,0,ordesa,6,11,spei
TempDecF,20167,0,0,ordesa,6,11,spei
WaterSurf,20,0,0,ordesa,6,11,spei
AlpConF,27351,0,0,ordesa,6,12,spei
AlpScrGr,100116,0,0,ordesa,6,12,spei
ArtSurf,26,0,0,ordesa,6,12,spei
Grass,21210,0,0,ordesa,6,12,spei
HydroRipVeg,204,0,0,ordesa,6,12,spei
MedSclF,4190,0,0,ordesa,6,12,spei
RipF,854,0,0,ordesa,6,12,spei
RockScreeVeg,8603,0,0,ordesa,6,12,spei
SMedMarF,1625,0,0,ordesa,6,12,spei
Shrub,7507,0,0,ordesa,6,12,spei
TempDecF,19766,0,0,ordesa,6,12,spei
WaterSurf,20,0,0,ordesa,6,12,spei
AlpConF,27586,0,0,ordesa,9,1,spei
AlpScrGr,100409,0,0,ordesa,9,1,spei
ArtSurf,26,0,0,ordesa,9,1,spei
BareArea,3,0,0,ordesa,9,1,spei
Grass,21218,0,0,ordesa,9,1,spei
HydroRipVeg,204,0,0,ordesa,9,1,spei
MedSclF,4221,0,0,ordesa,9,1,spei
RipF,860,0,0,ordesa,9,1,spei
RockScreeVeg,8877,0,0,ordesa,9,1,spei
SMedMarF,1656,0,0,ordesa,9,1,spei
Shrub,7570,0,0,ordesa,9,1,spei
TempDecF,20036,0,0,ordesa,9,1,spei
WaterSurf,20,0,0,ordesa,9,1,spei
AlpConF,27603,0,0,ordesa,9,2,spei
AlpScrGr,102461,0,0,ordesa,9,2,spei
ArtSurf,26,0,0,ordesa,9,2,spei
BareArea,222,0,0,ordesa,9,2,spei
Grass,21222,0,0,ordesa,9,2,spei
HydroRipVeg,214,0,0,ordesa,9,2,spei
MedSclF,4236,0,0,ordesa,9,2,spei
RipF,860,0,0,ordesa,9,2,spei
RockScreeVeg,13604,0,0,ordesa,9,2,spei
SMedMarF,1671,0,0,ordesa,9,2,spei
Shrub,7575,0,0,ordesa,9,2,spei
TempDecF,20084,0,0,ordesa,9,2,spei
WaterSurf,71,0,0,ordesa,9,2,spei
AlpConF,27618,6,0.02,ordesa,9,3,spei
AlpScrGr,101988,4,0,ordesa,9,3,spei
ArtSurf,26,0,0,ordesa,9,3,spei
BareArea,547,0,0,ordesa,9,3,spei
Grass,21222,0,0,ordesa,9,3,spei
HydroRipVeg,207,0,0,ordesa,9,3,spei
MedSclF,4251,0,0,ordesa,9,3,spei
RipF,860,0,0,ordesa,9,3,spei
RockScreeVeg,12284,0,0,ordesa,9,3,spei
SMedMarF,1671,0,0,ordesa,9,3,spei
Shrub,7598,0,0,ordesa,9,3,spei
TempDecF,20202,2,0.01,ordesa,9,3,spei
WaterSurf,35,0,0,ordesa,9,3,spei
AlpConF,27612,0,0,ordesa,9,4,spei
AlpScrGr,100142,0,0,ordesa,9,4,spei
ArtSurf,26,0,0,ordesa,9,4,spei
Grass,21220,0,0,ordesa,9,4,spei
HydroRipVeg,204,0,0,ordesa,9,4,spei
MedSclF,4251,0,0,ordesa,9,4,spei
RipF,860,0,0,ordesa,9,4,spei
RockScreeVeg,8608,0,0,ordesa,9,4,spei
SMedMarF,1671,0,0,ordesa,9,4,spei
Shrub,7601,0,0,ordesa,9,4,spei
TempDecF,20198,0,0,ordesa,9,4,spei
WaterSurf,20,0,0,ordesa,9,4,spei
AlpConF,28066,5,0.02,ordesa,9,5,spei
AlpScrGr,98778,0,0,ordesa,9,5,spei
ArtSurf,26,0,0,ordesa,9,5,spei
Grass,21196,0,0,ordesa,9,5,spei
HydroRipVeg,154,0,0,ordesa,9,5,spei
MedSclF,4268,2,0.05,ordesa,9,5,spei
RipF,865,0,0,ordesa,9,5,spei
RockScreeVeg,8460,0,0,ordesa,9,5,spei
SMedMarF,1749,0,0,ordesa,9,5,spei
Shrub,7687,0,0,ordesa,9,5,spei
TempDecF,20584,0,0,ordesa,9,5,spei
WaterSurf,20,0,0,ordesa,9,5,spei
AlpConF,28021,0,0,ordesa,9,6,spei
AlpScrGr,100196,0,0,ordesa,9,6,spei
ArtSurf,26,0,0,ordesa,9,6,spei
Grass,21222,0,0,ordesa,9,6,spei
HydroRipVeg,204,0,0,ordesa,9,6,spei
MedSclF,4300,0,0,ordesa,9,6,spei
RipF,866,0,0,ordesa,9,6,spei
RockScreeVeg,8611,0,0,ordesa,9,6,spei
SMedMarF,1746,0,0,ordesa,9,6,spei
Shrub,7723,0,0,ordesa,9,6,spei
TempDecF,20580,0,0,ordesa,9,6,spei
WaterSurf,20,0,0,ordesa,9,6,spei
AlpConF,28948,26,0.09,ordesa,9,7,spei
AlpScrGr,104562,19,0.02,ordesa,9,7,spei
ArtSurf,26,0,0,ordesa,9,7,spei
Grass,21263,1,0,ordesa,9,7,spei
HydroRipVeg,233,0,0,ordesa,9,7,spei
MedSclF,4301,1,0.02,ordesa,9,7,spei
RipF,874,0,0,ordesa,9,7,spei
RockScreeVeg,9898,0,0,ordesa,9,7,spei
SMedMarF,1812,0,0,ordesa,9,7,spei
Shrub,7815,4,0.05,ordesa,9,7,spei
TempDecF,21294,1,0,ordesa,9,7,spei
WaterSurf,20,0,0,ordesa,9,7,spei
AlpConF,28937,10380,35.87,ordesa,9,8,spei
AlpScrGr,105460,52850,50.11,ordesa,9,8,spei
ArtSurf,26,23,88.46,ordesa,9,8,spei
Grass,21263,17050,80.19,ordesa,9,8,spei
HydroRipVeg,263,88,33.46,ordesa,9,8,spei
MedSclF,4300,1050,24.42,ordesa,9,8,spei
RipF,874,201,23,ordesa,9,8,spei
RockScreeVeg,11894,1476,12.41,ordesa,9,8,spei
SMedMarF,1810,938,51.82,ordesa,9,8,spei
Shrub,7807,3678,47.11,ordesa,9,8,spei
TempDecF,21266,5325,25.04,ordesa,9,8,spei
WaterSurf,115,0,0,ordesa,9,8,spei
AlpConF,28538,889,3.12,ordesa,9,9,spei
AlpScrGr,105989,3964,3.74,ordesa,9,9,spei
ArtSurf,26,0,0,ordesa,9,9,spei
Grass,21263,860,4.04,ordesa,9,9,spei
HydroRipVeg,269,27,10.04,ordesa,9,9,spei
MedSclF,4283,75,1.75,ordesa,9,9,spei
RipF,870,9,1.03,ordesa,9,9,spei
RockScreeVeg,11933,157,1.32,ordesa,9,9,spei
SMedMarF,1757,36,2.05,ordesa,9,9,spei
Shrub,7719,211,2.73,ordesa,9,9,spei
TempDecF,20868,571,2.74,ordesa,9,9,spei
WaterSurf,89,0,0,ordesa,9,9,spei
AlpConF,27643,0,0,ordesa,9,10,spei
AlpScrGr,101108,0,0,ordesa,9,10,spei
ArtSurf,26,0,0,ordesa,9,10,spei
Grass,21225,0,0,ordesa,9,10,spei
HydroRipVeg,204,0,0,ordesa,9,10,spei
MedSclF,4251,0,0,ordesa,9,10,spei
RipF,860,0,0,ordesa,9,10,spei
RockScreeVeg,8838,0,0,ordesa,9,10,spei
SMedMarF,1672,0,0,ordesa,9,10,spei
Shrub,7599,0,0,ordesa,9,10,spei
TempDecF,20208,0,0,ordesa,9,10,spei
WaterSurf,20,0,0,ordesa,9,10,spei
AlpConF,27604,0,0,ordesa,9,11,spei
AlpScrGr,100246,0,0,ordesa,9,11,spei
ArtSurf,26,0,0,ordesa,9,11,spei
BareArea,2,0,0,ordesa,9,11,spei
Grass,21211,0,0,ordesa,9,11,spei
HydroRipVeg,204,0,0,ordesa,9,11,spei
MedSclF,4249,0,0,ordesa,9,11,spei
RipF,860,0,0,ordesa,9,11,spei
RockScreeVeg,8684,0,0,ordesa,9,11,spei
SMedMarF,1645,0,0,ordesa,9,11,spei
Shrub,7577,0,0,ordesa,9,11,spei
TempDecF,20167,0,0,ordesa,9,11,spei
WaterSurf,20,0,0,ordesa,9,11,spei
AlpConF,27351,0,0,ordesa,9,12,spei
AlpScrGr,100116,0,0,ordesa,9,12,spei
ArtSurf,26,0,0,ordesa,9,12,spei
Grass,21210,0,0,ordesa,9,12,spei
HydroRipVeg,204,0,0,ordesa,9,12,spei
MedSclF,4190,0,0,ordesa,9,12,spei
RipF,854,0,0,ordesa,9,12,spei
RockScreeVeg,8603,0,0,ordesa,9,12,spei
SMedMarF,1625,0,0,ordesa,9,12,spei
Shrub,7507,0,0,ordesa,9,12,spei
TempDecF,19766,0,0,ordesa,9,12,spei
WaterSurf,20,0,0,ordesa,9,12,spei
AlpConF,27586,0,0,ordesa,12,1,spei
AlpScrGr,100409,0,0,ordesa,12,1,spei
ArtSurf,26,0,0,ordesa,12,1,spei
BareArea,3,0,0,ordesa,12,1,spei
Grass,21218,0,0,ordesa,12,1,spei
HydroRipVeg,204,0,0,ordesa,12,1,spei
MedSclF,4221,0,0,ordesa,12,1,spei
RipF,860,0,0,ordesa,12,1,spei
RockScreeVeg,8877,0,0,ordesa,12,1,spei
SMedMarF,1656,0,0,ordesa,12,1,spei
Shrub,7570,0,0,ordesa,12,1,spei
TempDecF,20036,0,0,ordesa,12,1,spei
WaterSurf,20,0,0,ordesa,12,1,spei
AlpConF,27603,0,0,ordesa,12,2,spei
